sales_id,date,store_id,product_id,customer_id,quantity,unit_price,discount,total_price
485,2023-07-25,4,166,862,3,62.74,0.15,159.99
486,2024-08-19,8,189,252,5,66.66,0.05,316.63
487,2024-08-03,18,182,481,1,267.5,0,267.5
488,2025-03-31,1,169,642,1,487.7,0,487.7
489,2024-11-04,16,109,484,3,38.36,0.15,97.82
490,2024-06-21,11,185,362,2,401.44,0,802.88
491,2024-06-20,9,176,817,5,140.84,0.05,668.99
492,2024-06-12,17,27,829,3,330.89,0.15,843.77
493,2024-05-15,9,24,52,4,62.2,0,248.8
494,2024-05-19,2,43,815,2,400.64,0.15,681.09
495,2025-03-05,3,165,138,2,17.55,0.1,31.59
496,2025-04-05,2,119,625,2,324.08,0,648.16
497,2025-04-30,15,18,19,1,101.58,0.15,86.34
498,2024-09-10,19,95,591,3,251.34,0.1,678.62
499,2023-07-14,14,47,945,5,156.65,0.1,704.93
500,2024-11-13,2,65,918,4,445.56,0.05,1693.13
501,2025-02-15,1,133,427,3,144.29,0.1,389.58
502,2024-06-20,15,154,920,5,287.64,0.05,1366.29
503,2025-06-07,4,9,526,3,200.4,0.1,541.08
504,2024-08-05,13,131,456,3,333.81,0.05,951.36
505,2023-11-09,1,160,672,4,288.5,0.05,1096.3
506,2024-01-10,1,101,738,1,29.55,0.15,25.12
507,2023-07-24,17,177,914,2,316.28,0,632.56
508,2024-12-10,20,91,650,4,364.43,0,1457.72
509,2024-03-21,1,31,49,2,438.85,0.1,789.93
510,2024-10-18,14,188,202,5,351.08,0.15,1492.09
511,2024-12-26,3,108,193,4,476.17,0.05,1809.45
512,2023-10-05,11,146,561,4,309.57,0.15,1052.54
513,2024-04-15,14,33,244,4,109.68,0.1,394.85
514,2025-02-16,4,100,572,5,231.03,0.05,1097.39
515,2023-06-29,14,19,210,5,382.41,0.05,1816.45
516,2025-01-25,6,17,928,2,356.31,0,712.62
517,2025-01-05,8,65,178,2,445.56,0.05,846.56
518,2023-08-03,18,78,79,2,138.76,0,277.52
519,2024-06-16,4,45,910,4,93.87,0.15,319.16
520,2025-05-28,20,56,961,5,19.01,0.05,90.3
521,2024-07-17,6,50,960,1,453.05,0.15,385.09
522,2023-10-24,10,133,891,3,144.29,0.15,367.94
523,2025-01-10,15,134,718,4,249.91,0.1,899.68
524,2024-11-19,8,38,314,2,368.65,0.05,700.43
525,2023-09-26,15,171,497,5,328.0,0.15,1394.0
526,2024-12-02,15,165,133,5,17.55,0.15,74.59
527,2024-03-03,19,123,941,1,189.74,0.15,161.28
528,2024-05-05,11,85,913,5,124.6,0.05,591.85
529,2023-10-27,3,90,496,5,404.45,0.1,1820.03
530,2024-05-09,8,25,506,2,185.61,0.05,352.66
531,2024-02-11,5,187,761,5,219.73,0.1,988.78
532,2025-05-11,15,87,378,1,286.74,0.15,243.73
533,2023-11-01,5,167,548,5,298.65,0.05,1418.59
534,2025-03-12,16,81,982,5,309.89,0.15,1317.03
535,2023-09-30,3,125,43,5,483.29,0,2416.45
536,2023-11-23,12,1,250,2,137.79,0.1,248.02
537,2024-10-07,11,122,664,1,112.09,0.1,100.88
538,2025-01-05,10,7,370,5,93.61,0,468.05
539,2025-02-12,6,106,825,2,448.21,0.05,851.6
540,2024-06-15,14,157,566,5,117.17,0.1,527.26
541,2023-09-25,14,183,61,5,484.28,0.15,2058.19
542,2024-06-22,12,112,488,3,123.87,0,371.61
543,2023-07-25,19,74,73,2,99.16,0.1,178.49
544,2024-10-09,16,200,193,2,206.58,0.15,351.19
545,2024-11-11,12,84,753,3,178.66,0.1,482.38
546,2024-10-31,16,170,905,5,484.57,0.15,2059.42
547,2023-08-19,12,7,922,1,93.61,0,93.61
548,2025-04-29,8,49,578,4,52.9,0.1,190.44
549,2024-02-07,20,78,679,5,138.76,0,693.8
550,2023-11-04,15,164,624,2,195.94,0.1,352.69
551,2024-10-02,14,196,738,4,394.27,0.05,1498.23
552,2025-02-05,13,68,158,3,485.01,0.05,1382.28
553,2023-11-30,8,42,293,4,255.34,0.1,919.22
554,2025-04-14,15,11,709,4,239.7,0.1,862.92
555,2024-08-12,7,60,386,1,487.04,0.15,413.98
556,2024-03-15,8,132,784,2,314.61,0.15,534.84
557,2024-12-06,5,62,354,2,178.11,0.15,302.79
558,2024-04-23,14,152,646,3,212.66,0.05,606.08
559,2024-09-17,6,85,809,4,124.6,0,498.4
560,2024-04-04,10,170,447,1,484.57,0.05,460.34
561,2024-07-29,20,173,935,1,483.66,0.1,435.29
562,2023-08-20,7,152,185,4,212.66,0.1,765.58
563,2024-01-14,8,187,335,4,219.73,0,878.92
564,2025-03-20,4,119,995,3,324.08,0.15,826.4
565,2025-02-17,13,90,613,5,404.45,0.1,1820.03
566,2023-08-17,13,13,677,1,171.52,0.15,145.79
567,2024-08-03,2,12,372,4,240.49,0.05,913.86
568,2023-09-14,16,109,57,3,38.36,0.1,103.57
569,2025-04-17,10,105,647,1,361.73,0.1,325.56
570,2025-03-17,5,58,351,2,356.71,0.15,606.41
571,2025-02-03,3,32,192,2,129.73,0,259.46
572,2024-12-22,7,119,570,4,324.08,0.15,1101.87
573,2023-07-27,15,20,808,3,462.35,0.15,1178.99
574,2023-09-06,19,71,777,3,353.51,0.15,901.45
575,2025-01-03,7,46,330,5,116.68,0.05,554.23
576,2024-08-12,1,38,257,2,368.65,0.15,626.7
577,2025-04-20,8,60,194,1,487.04,0,487.04
578,2024-07-02,6,46,836,4,116.68,0,466.72
579,2025-05-30,9,163,177,3,432.02,0.05,1231.26
580,2025-05-24,5,26,509,1,250.72,0.05,238.18
581,2024-12-15,8,96,846,2,108.38,0.15,184.25
582,2024-05-29,3,154,739,3,287.64,0.1,776.63
583,2024-08-01,6,16,591,4,95.49,0.15,324.67
584,2023-07-01,16,29,948,2,81.66,0.1,146.99
585,2024-01-03,11,133,784,3,144.29,0,432.87
586,2024-07-26,2,8,642,4,204.5,0,818.0
587,2024-05-06,7,71,596,1,353.51,0.05,335.83
588,2024-07-25,13,116,108,2,410.1,0.15,697.17
589,2023-11-08,10,196,978,1,394.27,0.15,335.13
590,2024-09-22,13,40,339,4,273.23,0.1,983.63
591,2025-03-30,5,165,871,1,17.55,0.1,15.8
592,2025-05-10,5,134,844,5,249.91,0.05,1187.07
593,2024-09-11,12,160,728,1,288.5,0.1,259.65
594,2024-11-29,6,95,936,1,251.34,0.15,213.64
595,2025-06-16,18,32,449,1,129.73,0,129.73
596,2024-07-02,10,142,951,1,135.44,0.15,115.12
597,2024-03-28,11,92,969,2,184.75,0.1,332.55
598,2024-09-20,3,112,339,4,123.87,0.15,421.16
599,2025-03-28,3,177,816,2,316.28,0.15,537.68
600,2024-08-21,6,73,256,3,494.92,0.05,1410.52
601,2024-02-18,8,196,809,3,394.27,0.1,1064.53
602,2025-01-15,11,153,817,4,178.79,0.1,643.64
603,2024-10-25,13,111,315,1,214.88,0.15,182.65
604,2023-07-07,20,116,775,5,410.1,0.1,1845.45
605,2023-09-22,4,50,178,5,453.05,0,2265.25
606,2023-09-04,16,179,506,3,189.16,0.1,510.73
607,2025-06-02,8,117,578,1,468.93,0.15,398.59
608,2024-06-24,19,103,151,5,127.05,0.1,571.73
609,2025-02-11,12,78,707,2,138.76,0,277.52
610,2023-12-10,11,123,757,5,189.74,0.05,901.26
611,2025-06-18,10,85,874,1,124.6,0.1,112.14
612,2024-08-13,7,65,688,5,445.56,0.05,2116.41
613,2024-10-07,17,45,50,5,93.87,0,469.35
614,2024-09-13,8,50,698,1,453.05,0,453.05
615,2023-08-16,10,172,180,4,322.56,0,1290.24
616,2024-06-05,8,129,24,4,356.99,0.05,1356.56
617,2024-09-25,18,149,903,3,320.59,0.1,865.59
618,2025-03-03,9,126,680,5,494.59,0.1,2225.65
619,2024-11-03,14,18,890,1,101.58,0.05,96.5
620,2023-12-17,3,169,70,2,487.7,0.1,877.86
621,2023-09-28,6,198,380,2,490.63,0.05,932.2
622,2024-03-20,19,119,622,1,324.08,0.15,275.47
623,2025-01-17,19,181,901,5,134.38,0.15,571.12
624,2023-08-02,3,160,691,1,288.5,0.15,245.22
625,2024-07-11,18,66,329,4,49.8,0,199.2
626,2024-10-08,6,155,375,5,412.28,0.05,1958.33
627,2023-10-14,13,27,568,4,330.89,0,1323.56
628,2023-11-26,1,69,336,5,473.18,0.1,2129.31
629,2024-12-07,16,55,22,4,71.43,0,285.72
630,2025-05-08,1,196,162,4,394.27,0.1,1419.37
631,2025-01-18,19,109,148,2,38.36,0,76.72
632,2023-12-15,7,151,191,3,299.38,0.05,853.23
633,2024-12-10,11,164,141,4,195.94,0.1,705.38
634,2024-02-26,1,7,819,3,93.61,0.1,252.75
635,2024-11-19,1,14,203,5,276.66,0.15,1175.81
636,2024-10-27,8,176,928,1,140.84,0,140.84
637,2025-04-29,18,171,445,4,328.0,0,1312.0
638,2023-12-29,9,25,555,4,185.61,0.15,631.07
639,2023-08-09,9,129,55,1,356.99,0.15,303.44
640,2025-03-24,20,28,353,5,179.16,0.15,761.43
641,2023-12-15,20,75,216,2,391.39,0.05,743.64
642,2025-04-10,4,97,403,2,173.52,0.05,329.69
643,2023-07-04,12,49,963,5,52.9,0.05,251.27
644,2024-02-18,1,199,31,1,289.74,0,289.74
645,2024-03-13,14,104,224,5,141.26,0,706.3
646,2023-10-23,7,90,666,4,404.45,0.1,1456.02
647,2024-12-02,15,188,645,1,351.08,0.15,298.42
648,2024-08-05,11,118,340,4,155.02,0.1,558.07
649,2025-06-02,17,101,121,1,29.55,0.1,26.6
650,2023-08-16,19,137,716,1,215.97,0.05,205.17
651,2024-03-25,8,159,864,3,290.17,0.1,783.46
652,2024-12-28,2,11,18,5,239.7,0,1198.5
653,2023-07-15,1,97,220,5,173.52,0.05,824.22
654,2023-11-26,9,43,749,5,400.64,0.05,1903.04
655,2023-11-06,2,61,798,3,215.1,0.1,580.77
656,2025-02-17,15,188,230,3,351.08,0.15,895.25
657,2025-04-11,19,18,850,4,101.58,0,406.32
658,2023-11-20,16,199,793,1,289.74,0.05,275.25
659,2024-09-26,16,192,53,1,465.39,0.05,442.12
660,2025-05-04,4,4,390,4,323.22,0,1292.88
661,2023-12-31,8,139,477,1,243.05,0.05,230.9
662,2024-01-06,19,147,194,4,107.22,0.1,385.99
663,2023-12-15,18,84,657,5,178.66,0,893.3
664,2024-08-14,16,176,253,4,140.84,0.1,507.02
665,2025-04-17,9,15,913,2,129.95,0.05,246.9
666,2023-12-05,16,108,344,3,476.17,0.05,1357.08
667,2023-09-08,20,137,449,2,215.97,0.15,367.15
668,2024-11-28,10,126,108,1,494.59,0.1,445.13
669,2023-10-04,9,155,821,2,412.28,0,824.56
670,2025-02-08,1,190,691,1,311.88,0.05,296.29
671,2024-05-21,2,26,962,3,250.72,0.05,714.55
672,2024-01-05,12,57,634,1,408.62,0,408.62
673,2024-08-15,4,106,566,5,448.21,0,2241.05
674,2023-07-17,6,144,935,3,275.3,0.1,743.31
675,2023-10-01,18,144,423,3,275.3,0.15,702.02
676,2025-04-18,5,131,108,3,333.81,0.1,901.29
677,2025-01-12,10,180,557,4,147.19,0.05,559.32
678,2023-07-17,17,37,481,5,55.16,0.15,234.43
679,2024-08-21,4,18,427,1,101.58,0.1,91.42
680,2024-06-06,15,100,82,1,231.03,0.05,219.48
681,2023-11-12,13,63,798,1,146.87,0,146.87
682,2024-04-05,18,24,992,4,62.2,0.05,236.36
683,2024-06-23,15,70,252,2,45.21,0.15,76.86
684,2024-09-15,14,125,711,2,483.29,0.15,821.59
685,2024-03-24,19,51,127,2,452.52,0.1,814.54
686,2024-02-18,20,6,241,5,109.65,0.1,493.43
687,2025-01-05,3,125,248,4,483.29,0.1,1739.84
688,2023-10-11,11,59,857,3,297.46,0.15,758.52
689,2025-04-28,16,194,178,1,97.18,0.05,92.32
690,2025-01-01,8,151,601,3,299.38,0,898.14
691,2025-05-10,4,185,12,2,401.44,0.1,722.59
692,2023-07-07,6,24,526,1,62.2,0.15,52.87
693,2023-12-21,13,111,59,2,214.88,0,429.76
694,2024-10-09,8,187,760,1,219.73,0.05,208.74
695,2024-11-16,2,163,137,5,432.02,0,2160.1
696,2024-10-21,15,168,575,5,118.03,0.15,501.63
697,2024-02-26,2,66,10,1,49.8,0.05,47.31
698,2023-09-13,16,37,6,1,55.16,0,55.16
699,2025-02-18,2,188,878,5,351.08,0.15,1492.09
700,2024-04-02,11,128,407,3,232.73,0.1,628.37
701,2025-06-05,15,138,328,2,122.8,0,245.6
702,2023-09-15,12,141,906,1,431.62,0.05,410.04
703,2023-07-27,2,67,534,4,188.62,0.05,716.76
704,2023-12-26,14,172,274,5,322.56,0.1,1451.52
705,2025-02-14,18,111,659,5,214.88,0.1,966.96
706,2024-06-12,9,57,328,1,408.62,0.05,388.19
707,2025-05-20,6,145,292,3,289.36,0.05,824.68
708,2024-12-26,1,183,156,3,484.28,0.15,1234.91
709,2024-04-16,1,116,11,1,410.1,0.15,348.59
710,2024-05-27,9,80,814,5,403.71,0,2018.55
711,2024-01-01,20,66,249,1,49.8,0.05,47.31
712,2023-12-18,8,59,812,2,297.46,0,594.92
713,2024-06-06,17,34,318,3,86.5,0.15,220.57
714,2024-01-25,20,186,873,4,101.66,0.1,365.98
715,2023-09-12,4,189,890,4,66.66,0.15,226.64
716,2024-10-25,11,146,970,2,309.57,0.15,526.27
717,2025-06-19,6,17,374,5,356.31,0.1,1603.39
718,2024-11-21,9,27,255,3,330.89,0.1,893.4
719,2024-11-27,19,82,962,5,176.45,0.05,838.14
720,2025-06-23,19,188,621,4,351.08,0.15,1193.67
721,2024-03-31,5,66,43,2,49.8,0.15,84.66
722,2024-08-20,15,139,667,3,243.05,0.1,656.24
723,2023-08-28,12,142,204,2,135.44,0.15,230.25
724,2024-01-13,13,70,670,1,45.21,0.15,38.43
725,2024-03-15,4,150,451,4,435.47,0.05,1654.79
726,2024-10-09,17,108,586,1,476.17,0.05,452.36
727,2023-10-03,8,141,420,5,431.62,0,2158.1
728,2023-08-17,7,178,424,1,400.14,0,400.14
729,2024-10-12,7,15,40,3,129.95,0.05,370.36
730,2023-09-07,18,17,5,5,356.31,0.05,1692.47
731,2023-08-04,19,124,771,5,285.76,0.15,1214.48
732,2023-09-10,15,167,885,2,298.65,0.05,567.43
733,2025-06-01,20,78,755,4,138.76,0,555.04
734,2024-09-13,3,2,83,2,378.38,0.1,681.08
735,2025-03-31,14,134,72,5,249.91,0,1249.55
736,2024-04-04,19,75,119,4,391.39,0.05,1487.28
737,2025-03-30,16,67,82,4,188.62,0,754.48
738,2024-04-26,20,63,814,4,146.87,0.1,528.73
739,2024-02-26,11,29,881,2,81.66,0,163.32
740,2024-04-29,19,7,738,4,93.61,0,374.44
741,2025-02-20,2,186,442,5,101.66,0.1,457.47
742,2025-04-04,18,146,917,1,309.57,0.05,294.09
743,2023-10-21,2,36,671,2,470.68,0,941.36
744,2023-12-15,12,82,517,4,176.45,0,705.8
745,2023-09-04,15,47,523,2,156.65,0.1,281.97
746,2024-07-30,17,57,669,3,408.62,0.05,1164.57
747,2024-09-10,9,170,311,5,484.57,0,2422.85
748,2023-10-07,20,15,48,2,129.95,0.05,246.9
749,2024-08-07,16,72,412,1,388.57,0.05,369.14
750,2024-01-22,1,117,649,2,468.93,0.05,890.97
751,2024-04-19,7,149,642,4,320.59,0,1282.36
752,2024-04-14,9,104,512,1,141.26,0,141.26
753,2024-08-13,14,122,289,2,112.09,0.1,201.76
754,2025-06-18,9,68,937,5,485.01,0.05,2303.8
755,2024-10-26,17,129,533,5,356.99,0.05,1695.7
756,2023-09-11,15,125,454,1,483.29,0,483.29
757,2024-12-28,10,58,396,5,356.71,0.05,1694.37
758,2025-03-15,3,21,245,2,388.26,0,776.52
759,2025-06-03,18,99,60,2,145.92,0.05,277.25
760,2024-11-07,12,198,667,2,490.63,0,981.26
761,2025-04-17,6,2,524,4,378.38,0.15,1286.49
762,2024-02-20,10,84,223,5,178.66,0.15,759.3
763,2023-09-19,9,161,363,5,22.42,0,112.1
764,2023-07-08,14,132,719,1,314.61,0.05,298.88
765,2025-05-27,16,182,612,2,267.5,0,535.0
766,2024-09-19,11,26,605,4,250.72,0.15,852.45
767,2025-05-07,5,56,435,3,19.01,0,57.03
768,2024-12-13,10,182,243,5,267.5,0.05,1270.62
769,2023-12-26,10,151,326,3,299.38,0.05,853.23
770,2024-08-30,18,64,570,4,266.38,0.1,958.97
771,2024-06-15,12,171,855,3,328.0,0.1,885.6
772,2023-08-02,9,53,722,4,448.48,0.05,1704.22
773,2023-12-09,12,109,177,5,38.36,0.1,172.62
774,2024-08-14,12,186,534,2,101.66,0,203.32
775,2024-07-27,8,142,85,5,135.44,0,677.2
776,2024-08-27,7,102,512,4,159.28,0.05,605.26
777,2024-01-25,2,44,3,3,440.85,0.1,1190.3
778,2024-06-16,20,25,122,5,185.61,0.05,881.65
779,2024-10-20,8,194,423,3,97.18,0,291.54
780,2023-11-25,10,127,500,4,53.32,0.1,191.95
781,2024-03-31,17,8,170,4,204.5,0.05,777.1
782,2025-04-21,7,162,452,1,74.64,0.05,70.91
783,2023-09-02,13,138,128,3,122.8,0.1,331.56
784,2024-12-26,12,9,53,5,200.4,0.05,951.9
785,2025-04-08,16,9,181,4,200.4,0.15,681.36
786,2023-08-24,13,147,351,2,107.22,0.1,193.0
787,2025-05-13,2,99,687,5,145.92,0,729.6
788,2024-10-08,6,12,473,3,240.49,0,721.47
789,2023-10-31,16,153,796,3,178.79,0.15,455.91
790,2023-09-13,12,171,580,5,328.0,0.05,1558.0
791,2025-06-02,2,31,966,1,438.85,0.05,416.91
792,2025-06-11,6,75,97,5,391.39,0.1,1761.25
793,2025-06-19,19,64,816,1,266.38,0.1,239.74
794,2023-11-03,6,87,366,5,286.74,0.15,1218.64
795,2023-07-29,3,88,913,5,221.75,0.1,997.88
796,2023-07-21,15,82,417,3,176.45,0,529.35
797,2025-06-06,19,74,12,2,99.16,0.05,188.4
798,2023-08-09,1,155,664,4,412.28,0,1649.12
799,2025-05-15,5,179,709,1,189.16,0,189.16
800,2025-02-13,2,133,566,2,144.29,0.15,245.29
801,2023-11-29,3,110,700,4,56.18,0.15,191.01
802,2024-03-26,6,79,243,3,118.16,0.05,336.76
803,2024-06-04,14,115,980,2,55.12,0.15,93.7
804,2024-05-07,9,147,852,3,107.22,0.05,305.58
805,2024-03-23,13,30,382,5,426.81,0.15,1813.94
806,2024-01-05,16,122,606,2,112.09,0.1,201.76
807,2023-12-01,16,173,597,3,483.66,0,1450.98
808,2025-01-09,17,180,683,4,147.19,0.15,500.45
809,2023-08-26,5,129,42,4,356.99,0,1427.96
810,2025-06-04,14,35,499,4,131.83,0,527.32
811,2024-08-22,12,111,873,2,214.88,0.1,386.78
812,2025-02-24,2,12,90,4,240.49,0.05,913.86
813,2025-04-07,2,110,480,4,56.18,0.1,202.25
814,2023-10-22,12,83,235,2,203.91,0.1,367.04
815,2025-01-19,14,20,967,3,462.35,0.15,1178.99
816,2023-10-20,9,136,644,1,19.05,0.1,17.14
817,2024-06-17,14,118,513,5,155.02,0,775.1
818,2023-10-15,2,76,182,4,333.34,0.1,1200.02
819,2025-04-29,15,93,516,3,65.24,0.15,166.36
820,2024-06-25,9,102,228,2,159.28,0.05,302.63
821,2025-01-11,4,185,957,3,401.44,0,1204.32
822,2023-07-11,11,195,626,2,138.8,0.05,263.72
823,2024-09-07,16,196,284,2,394.27,0.05,749.11
824,2025-03-18,3,58,6,4,356.71,0,1426.84
825,2024-08-15,1,150,921,1,435.47,0.05,413.7
826,2023-09-11,3,134,20,2,249.91,0,499.82
827,2024-03-23,11,198,921,3,490.63,0,1471.89
828,2025-02-19,17,194,311,5,97.18,0,485.9
829,2024-10-29,5,36,648,4,470.68,0,1882.72
830,2025-02-17,20,159,693,1,290.17,0,290.17
831,2024-10-27,3,178,101,1,400.14,0.05,380.13
832,2025-05-15,1,178,309,1,400.14,0.1,360.13
833,2025-01-09,14,125,738,3,483.29,0.1,1304.88
834,2023-08-31,18,93,444,5,65.24,0.05,309.89
835,2025-04-11,3,25,648,3,185.61,0.15,473.31
836,2024-03-26,4,195,376,4,138.8,0.05,527.44
837,2023-10-26,3,16,588,5,95.49,0.1,429.7
838,2025-03-25,3,111,685,2,214.88,0.15,365.3
839,2024-12-19,8,119,430,3,324.08,0.15,826.4
840,2024-05-02,14,37,993,3,55.16,0.1,148.93
841,2023-12-06,19,72,954,1,388.57,0,388.57
842,2024-04-21,9,178,12,2,400.14,0.15,680.24
843,2025-04-27,12,74,359,2,99.16,0.05,188.4
844,2024-01-11,14,195,423,5,138.8,0.05,659.3
845,2024-12-09,19,82,970,5,176.45,0.1,794.02
846,2025-03-01,11,157,360,3,117.17,0.1,316.36
847,2023-07-29,8,179,297,4,189.16,0.1,680.98
848,2024-09-03,14,95,529,4,251.34,0,1005.36
849,2025-02-23,14,9,639,1,200.4,0,200.4
850,2025-02-21,15,158,874,1,64.52,0.05,61.29
851,2024-09-30,13,59,722,4,297.46,0.05,1130.35
852,2023-07-07,1,193,292,3,163.48,0.15,416.87
853,2024-12-14,15,13,726,5,171.52,0.15,728.96
854,2023-10-13,5,66,971,4,49.8,0.1,179.28
855,2023-07-06,4,172,68,4,322.56,0.1,1161.22
856,2024-11-19,2,171,910,2,328.0,0.1,590.4
857,2024-08-26,1,27,380,4,330.89,0.1,1191.2
858,2025-06-09,10,98,568,5,391.58,0,1957.9
859,2023-07-08,8,177,641,2,316.28,0,632.56
860,2023-10-26,16,25,172,3,185.61,0.1,501.15
861,2025-06-03,10,71,284,3,353.51,0.05,1007.5
862,2025-03-20,10,60,389,2,487.04,0.1,876.67
863,2024-06-06,15,103,556,1,127.05,0.1,114.34
864,2024-07-12,18,35,74,5,131.83,0.15,560.28
865,2025-01-15,11,162,445,4,74.64,0.05,283.63
866,2025-02-14,2,173,990,4,483.66,0.1,1741.18
867,2024-06-10,14,83,851,4,203.91,0,815.64
868,2023-10-20,9,21,273,5,388.26,0.05,1844.23
869,2024-03-19,19,138,981,1,122.8,0,122.8
870,2023-07-07,14,5,501,2,153.29,0,306.58
871,2023-07-18,17,194,594,5,97.18,0.15,413.02
872,2023-06-25,6,22,482,2,325.35,0.1,585.63
873,2024-02-01,14,43,883,2,400.64,0.05,761.22
874,2024-03-11,6,126,781,4,494.59,0.1,1780.52
875,2024-05-18,8,134,338,2,249.91,0.15,424.85
876,2024-06-08,20,181,919,2,134.38,0.15,228.45
877,2024-06-29,11,146,967,5,309.57,0.1,1393.07
878,2024-08-06,19,186,150,5,101.66,0.1,457.47
879,2023-08-28,3,33,395,1,109.68,0,109.68
880,2025-01-09,6,64,120,1,266.38,0.1,239.74
881,2024-05-26,20,114,479,4,163.26,0,653.04
882,2023-10-21,4,85,849,3,124.6,0.1,336.42
883,2024-03-29,8,103,331,3,127.05,0.05,362.09
884,2024-07-04,20,70,77,3,45.21,0.05,128.85
885,2025-03-11,20,186,849,5,101.66,0,508.3
886,2024-06-18,19,17,288,1,356.31,0.05,338.49
887,2025-05-24,4,101,537,1,29.55,0.05,28.07
888,2024-04-28,8,73,612,3,494.92,0,1484.76
889,2024-03-17,4,140,517,1,105.09,0.15,89.33
890,2024-09-01,11,138,432,2,122.8,0,245.6
891,2024-01-04,6,173,995,2,483.66,0,967.32
892,2024-07-07,18,85,806,5,124.6,0.15,529.55
893,2023-09-23,7,158,584,5,64.52,0,322.6
894,2024-11-15,17,178,489,4,400.14,0,1600.56
895,2023-10-29,8,17,472,4,356.31,0.1,1282.72
896,2024-01-08,18,5,591,1,153.29,0.1,137.96
897,2024-08-03,18,148,586,4,57.37,0.15,195.06
898,2023-12-27,15,64,787,3,266.38,0.05,759.18
899,2023-12-15,15,177,129,2,316.28,0.05,600.93
900,2024-02-01,9,46,257,3,116.68,0,350.04
901,2024-05-06,2,161,507,2,22.42,0.05,42.6
902,2024-01-31,6,34,37,3,86.5,0,259.5
903,2024-10-16,1,12,773,3,240.49,0.05,685.4
904,2023-09-30,8,142,263,2,135.44,0.15,230.25
905,2025-05-12,16,174,810,4,18.78,0.05,71.36
906,2024-05-09,4,11,732,3,239.7,0.15,611.23
907,2024-07-01,5,103,842,4,127.05,0,508.2
908,2024-03-13,12,15,714,1,129.95,0.1,116.95
909,2024-05-16,13,1,35,2,137.79,0,275.58
910,2024-02-19,18,37,393,2,55.16,0,110.32
911,2024-03-10,3,46,649,4,116.68,0.05,443.38
912,2024-09-12,1,92,821,5,184.75,0.15,785.19
913,2025-02-12,17,199,986,2,289.74,0,579.48
914,2024-08-29,15,23,1000,2,325.25,0,650.5
915,2024-10-20,13,52,849,1,223.75,0,223.75
916,2024-03-08,3,94,698,5,49.48,0.1,222.66
917,2024-08-04,15,74,133,1,99.16,0,99.16
918,2024-10-26,1,193,2,3,163.48,0.15,416.87
919,2023-08-05,3,46,24,2,116.68,0.1,210.02
920,2024-01-23,16,156,925,1,344.33,0,344.33
921,2025-03-16,4,53,794,4,448.48,0,1793.92
922,2024-08-01,5,103,403,2,127.05,0.15,215.98
923,2023-09-17,19,67,500,3,188.62,0.15,480.98
924,2024-10-04,7,39,416,5,420.7,0,2103.5
925,2024-03-20,7,200,776,2,206.58,0.15,351.19
926,2025-03-04,20,193,86,2,163.48,0.15,277.92
927,2023-09-23,5,29,658,5,81.66,0.1,367.47
928,2024-04-25,12,65,208,1,445.56,0.15,378.73
929,2023-09-10,2,154,614,4,287.64,0.05,1093.03
930,2024-11-11,7,76,417,2,333.34,0,666.68
931,2024-01-10,12,160,536,5,288.5,0.1,1298.25
932,2024-05-25,4,110,503,3,56.18,0.1,151.69
933,2024-04-22,7,177,41,5,316.28,0.05,1502.33
934,2025-04-09,3,55,182,3,71.43,0.1,192.86
935,2023-08-21,2,51,681,5,452.52,0.15,1923.21
936,2025-02-02,4,55,437,5,71.43,0.15,303.58
937,2023-11-20,2,153,243,5,178.79,0.05,849.25
938,2025-01-22,20,191,843,1,212.28,0.15,180.44
939,2024-07-16,5,146,672,2,309.57,0.05,588.18
940,2025-03-19,5,118,501,2,155.02,0.05,294.54
941,2024-04-20,15,122,904,5,112.09,0.15,476.38
942,2024-01-15,5,143,447,4,12.41,0.1,44.68
943,2024-04-06,9,120,223,3,85.14,0.05,242.65
944,2023-07-30,7,77,583,2,373.36,0,746.72
945,2023-06-27,11,66,47,2,49.8,0.15,84.66
946,2023-12-23,8,68,674,4,485.01,0.1,1746.04
947,2025-01-26,3,183,851,2,484.28,0.1,871.7
948,2023-11-28,6,159,789,4,290.17,0.1,1044.61
949,2024-09-01,11,161,773,4,22.42,0.15,76.23
950,2024-07-20,2,94,282,5,49.48,0,247.4
951,2024-03-28,2,8,947,4,204.5,0.15,695.3
952,2023-09-30,7,14,994,2,276.66,0.05,525.65
953,2025-01-04,2,194,749,2,97.18,0.05,184.64
954,2024-12-07,17,160,307,4,288.5,0.15,980.9
955,2023-09-03,11,5,718,2,153.29,0,306.58
956,2025-04-11,11,107,813,4,168.54,0.05,640.45
957,2024-04-11,12,52,95,3,223.75,0.1,604.12
958,2024-03-29,2,180,170,1,147.19,0.15,125.11
959,2023-11-28,8,61,763,1,215.1,0.1,193.59
960,2024-11-26,15,19,294,1,382.41,0.15,325.05
961,2023-07-03,19,193,575,1,163.48,0.05,155.31
962,2024-07-02,7,191,238,5,212.28,0.15,902.19
963,2025-01-20,18,150,708,5,435.47,0.1,1959.62
964,2024-09-14,13,115,681,5,55.12,0.05,261.82
965,2024-03-22,5,71,504,3,353.51,0.05,1007.5
966,2024-02-24,11,170,665,3,484.57,0.15,1235.65
967,2024-07-02,2,123,854,2,189.74,0.1,341.53
968,2023-07-26,9,144,717,2,275.3,0.15,468.01
969,2023-11-21,15,182,950,5,267.5,0.05,1270.62
970,2023-10-21,1,150,404,2,435.47,0,870.94
